id,hood_158,risk_index
5546,1,0.5161756868744065
5547,129,0.5354258991063179
5548,129,0.5354258991063179
5550,129,0.5354258991063179
5552,129,0.5354258991063179
5554,129,0.5354258991063179
5555,91,0.5739974644790927
5556,91,0.5739974644790927
5558,22,0.580505764051444
5559,73,0.6668378948838479
5561,61,0.699999885351496
5563,136,0.6464634143635304
5564,136,0.6464634143635304
5567,95,0.6144361465432401
5569,159,0.6256612532684999
5571,160,0.5006475510541896
5573,94,0.6940010908200954
5574,154,0.6062916261602082
5577,57,0.6131521589778659
5578,111,0.5811539039930619
5583,164,0.6250829265223469
5584,91,0.5944946860197322
5590,80,0.5188523167521595
5593,38,0.5820755672392263
5596,158,0.5144261890408113
5597,119,0.5753836141749589
5598,119,0.5753836141749589
5599,119,0.5753836141749589
5600,119,0.5753836141749589
5601,119,0.5753836141749589
5602,119,0.5753836141749589
5603,119,0.5753836141749589
5604,119,0.5753836141749589
5606,99,0.5761956639970043
5607,99,0.5761956639970043
5608,120,0.6068672627421081
5609,120,0.6068672627421081
5610,120,0.6068672627421081
5611,120,0.6068672627421081
5612,120,0.6068672627421081
5613,120,0.6068672627421081
5614,154,0.6374036256133678
5616,171,0.5523558292776304
5617,171,0.5523558292776304
5618,116,0.5990764318173325
5619,116,0.5990764318173325
5621,116,0.5990764318173325
5622,85,0.573341069639466
5623,85,0.573341069639466
5624,85,0.573341069639466
5626,36,0.5282154933664016
5628,16,0.540710257391709
5629,16,0.540710257391709
5631,70,0.6030169029828216
5632,70,0.6030169029828216
5633,63,0.620441400073526
5635,63,0.620441400073526
5636,63,0.620441400073526
5638,133,0.5739450791484908
5641,133,0.5739450791484908
5646,63,0.6303133644813096
5647,20,0.4251983983821129
5648,20,0.4251983983821129
5649,20,0.4251983983821129
5650,128,0.6597572902387022
5654,109,0.5768149486425397
5656,128,0.6586290531229791
5658,169,0.62490187202241
5659,169,0.62490187202241
5660,169,0.62490187202241
5661,2,0.5359986051346667
5662,2,0.5359986051346667
5663,2,0.5359986051346667
5664,2,0.5359986051346667
5665,68,0.6119472592006835
5666,68,0.6119472592006835
5667,68,0.6119472592006835
5668,68,0.6119472592006835
5670,142,0.5060345994635899
5671,158,0.5241213916975362
5675,148,0.5956916797401577
5676,148,0.5956916797401577
5679,33,0.6609552573144725
5680,136,0.6265195430009933
5685,58,0.5216432853491941
5689,58,0.5216432853491941
5691,160,0.47513262408185364
5693,1,0.5129031049465776
5694,1,0.5129031049465776
5696,8,0.6154924558013062
5698,143,0.6884366654571759
5701,68,0.6119472592006835
5702,68,0.6119472592006835
5709,42,0.4713654033060035
5710,42,0.4713654033060035
5714,73,0.6275091904212613
5715,1,0.45882105099225795
5716,1,0.45882105099225795
5717,1,0.45882105099225795
5719,1,0.45882105099225795
5722,1,0.45882105099225795
5725,119,0.5898293451836315
5727,78,0.6311457718076101
5730,114,0.509832152079189
5731,114,0.509832152079189
5732,114,0.509832152079189
5733,114,0.509832152079189
5735,86,0.6275531314647346
5737,1,0.47594615788797306
5739,1,0.47594615788797306
5741,63,0.6389414076036728
5744,168,0.7706560673113078
5747,170,0.6421528521331048
5748,116,0.543151673639052
5749,116,0.543151673639052
5750,116,0.543151673639052
5751,116,0.543151673639052
5752,42,0.49161169584478254
5753,42,0.49161169584478254
5754,42,0.49161169584478254
5756,42,0.49161169584478254
5757,1,0.5533576152812201
5760,1,0.5533576152812201
5761,90,0.49782640053021626
5765,85,0.539943962248124
5768,38,0.5956876367468108
5771,110,0.6739383709201031
5772,NSA,0.6553917339559993
5774,98,0.6578049230791775
5776,27,0.4519473862279507
5777,27,0.4519473862279507
5779,84,0.6712843824650182
5780,152,0.5923242422332249
5781,152,0.5923242422332249
5782,152,0.5923242422332249
5783,152,0.5923242422332249
5784,152,0.5923242422332249
5786,156,0.5909842365148671
5792,78,0.6232047716351509
5794,70,0.5911988990835509
5797,85,0.6999998784260802
5799,129,0.5620278686801485
5801,170,0.6421528521331048
5802,110,0.6615627477015685
5805,61,0.6999999581417682
5807,29,0.6999999039204059
5809,123,0.6608968133016957
5810,129,0.5638936806893435
5811,61,0.6999998983427885
5812,61,0.6999998983427885
5813,61,0.6999998983427885
5814,164,0.6350900902550948
5815,164,0.6350900902550948
5816,164,0.6350900902550948
5817,164,0.6350900902550948
5818,164,0.6350900902550948
5821,67,0.6244507317136422
5823,171,0.5398678223079613
5827,160,0.47718720717092306
5829,79,0.66008381349426
5830,83,0.6218445375856616
5831,83,0.6218445375856616
5832,83,0.6218445375856616
5833,135,0.6023174203069234
5834,135,0.6023174203069234
5836,58,0.5309529257604828
5837,160,0.47718720717092306
5838,160,0.47718720717092306
5839,155,0.5750006290726093
5840,155,0.5750006290726093
5841,155,0.5750006290726093
5842,155,0.5750006290726093
5846,95,0.6231367953056474
5849,18,0.6361731058465779
5850,18,0.6361731058465779
5852,155,0.6125899237738044
5855,155,0.6125899237738044
5856,56,0.5126157420570112
5857,56,0.5126157420570112
5858,174,0.6059794923557873
5861,144,0.577828654298869
5865,162,0.6041254489496445
5868,105,0.6406928063977599
5869,163,0.48021339033231564
5871,163,0.48021339033231564
5872,135,0.634654140466623
5873,135,0.634654140466623
5874,106,0.453853436259863
5876,106,0.453853436259863
5877,106,0.453853436259863
5878,106,0.453853436259863
5879,106,0.453853436259863
5880,106,0.453853436259863
5882,106,0.453853436259863
5884,86,0.6373216364291617
5886,143,0.697483800157505
5887,165,0.47641041970188885
5888,165,0.47641041970188885
5891,109,0.5271439910482209
5892,109,0.5271439910482209
5896,16,0.5235217945140014
5900,1,0.4774618296416944
5901,1,0.4774618296416944
5903,118,0.6030762563857167
5904,118,0.6030762563857167
5905,118,0.6030762563857167
5906,118,0.6030762563857167
5911,103,0.6137968899787039
5914,130,0.5925724009673088
5916,27,0.5301197235333771
5918,170,0.638043050507483
5919,92,0.567811588019438
5920,92,0.567811588019438
5922,66,0.5789667812459476
5924,85,0.5259213028888416
5925,56,0.6000352859462443
5929,107,0.6274138951386684
5930,85,0.5743717951501649
5931,85,0.5743717951501649
5932,85,0.5743717951501649
5935,88,0.6999998415531498
5936,170,0.6787187614433535
5937,170,0.6787187614433535
5938,170,0.6787187614433535
5940,72,0.6301633648551545
5943,146,0.631236291177086
5944,164,0.6350900902550948
5947,111,0.5549858784201307
5948,6,0.5559820011571178
5949,6,0.5559820011571178
5950,6,0.5559820011571178
5951,6,0.5559820011571178
5952,119,0.6382718411561539
5955,141,0.5439612274860605
5956,141,0.5439612274860605
5958,172,0.5985819307881182
5961,102,0.5253527976911319
5962,126,0.6402129972384526
5967,2,0.5359986051346667
5969,169,0.62490187202241
5971,164,0.6137788098958257
5972,120,0.6090290761873891
5976,92,0.5956262944770934
5977,21,0.5707966372898234
5978,21,0.5707966372898234
5979,21,0.5707966372898234
5981,109,0.5271439910482209
5982,109,0.5271439910482209
5983,109,0.5271439910482209
5984,109,0.5271439910482209
5986,113,0.5563338617551643
5987,113,0.5563338617551643
5988,113,0.5563338617551643
5990,50,0.5099100275161673
5992,136,0.6932121225011086
5993,80,0.5345266152030259
5997,58,0.5505269960860963
6000,55,0.5999726387433708
6003,87,0.5376150717559278
6004,87,0.5376150717559278
6005,87,0.5376150717559278
6006,87,0.5376150717559278
6007,87,0.5376150717559278
6008,87,0.5376150717559278
6012,37,0.5771992556012714
6013,37,0.5771992556012714
6014,37,0.5771992556012714
6015,37,0.5771992556012714
6019,7,0.5043275763908494
6021,171,0.52453338152059
6023,11,0.5848131155494228
6025,70,0.5911988990835509
6027,142,0.5294360740290827
6030,159,0.6143963816143839
6031,111,0.5948531434369526
6032,111,0.5948531434369526
6034,111,0.5948531434369526
6036,60,0.5363080783447447
6038,126,0.6248113883418497
6040,168,0.6362568781345153
6042,99,0.6026393571790148
6044,65,0.564641148086005
6047,110,0.6739383709201031
6049,172,0.6376014312283416
6052,124,0.6178905179813956
6054,23,0.5208699261085472
6055,23,0.5208699261085472
6056,62,0.5539339272499537
6057,62,0.5539339272499537
6058,62,0.5539339272499537
6060,133,0.5704735200007063
6061,133,0.5704735200007063
6062,70,0.6030169029828216
6065,70,0.6030169029828216
6067,158,0.5304908852836698
6068,158,0.5304908852836698
6073,109,0.559860571983544
6075,143,0.6787238171624272
6076,156,0.5194280298358631
6078,129,0.5605662919707687
6082,70,0.6145664966409665
6083,55,0.5402411857699836
6084,55,0.5402411857699836
6086,55,0.5402411857699836
6089,55,0.5402411857699836
6090,1,0.4959623979002394
6091,1,0.4959623979002394
6092,1,0.4959623979002394
6093,1,0.4959623979002394
6094,171,0.5609540049095908
6095,78,0.6295774993578749
6098,89,0.667559390901324
6099,89,0.667559390901324
6100,89,0.667559390901324
6101,89,0.667559390901324
6102,89,0.667559390901324
6103,89,0.667559390901324
6106,80,0.5036537574490786
6107,80,0.5036537574490786
6108,141,0.5319093881875282
6109,141,0.5319093881875282
6110,141,0.5319093881875282
6111,141,0.5319093881875282
6112,141,0.5319093881875282
6113,141,0.5319093881875282
6114,141,0.5319093881875282
6117,170,0.5945922353695603
6119,149,0.6229075944957787
6122,163,0.48021339033231564
6124,107,0.5903136023502169
6128,170,0.6086530465035731
6129,69,0.6364175140078179
6135,78,0.6006779323222162
6139,172,0.6050282031524226
6142,115,0.5380217033779784
6144,6,0.5432593996854599
6145,168,0.6336306163871027
6149,170,0.6407423026693542
6150,40,0.517293534698509
6151,40,0.517293534698509
6152,40,0.517293534698509
6153,40,0.517293534698509
6156,95,0.6231367953056474
6158,101,0.5292727321738881
6161,166,0.5552051561784616
6162,166,0.5552051561784616
6164,36,0.6350678938462132
6165,36,0.6350678938462132
6166,36,0.6350678938462132
6167,36,0.6350678938462132
6168,36,0.6350678938462132
6169,36,0.6350678938462132
6170,36,0.6350678938462132
6171,96,0.5959839346649934
6172,96,0.5959839346649934
6175,36,0.6250585820321087
6180,148,0.5956916797401577
6182,40,0.5191095579552876
6183,103,0.640553931747773
6184,170,0.6396350047931684
6185,170,0.6396350047931684
6186,71,0.6315592279239644
6189,64,0.6338946321172532
6190,124,0.6163655997003364
6191,124,0.6163655997003364
6192,124,0.6163655997003364
6196,164,0.6438798703211442
6197,79,0.6596862702937966
6198,79,0.6596862702937966
6199,128,0.6715893740064908
6204,78,0.6596195772199877
6206,146,0.6590831170635771
6208,129,0.5638936806893435
6209,129,0.5638936806893435
6211,80,0.5554723711915712
6212,70,0.575748889180923
6213,70,0.575748889180923
6214,70,0.575748889180923
6215,122,0.6755886350147617
6218,72,0.6194202879868839
6223,110,0.6726606733760968
6225,33,0.5751331700440145
6227,33,0.5751331700440145
6228,33,0.5751331700440145
6229,33,0.5751331700440145
6231,27,0.5141731081763328
6232,27,0.5141731081763328
6234,158,0.5304908852836698
6237,174,0.6059794923557873
6239,1,0.5200091820339796
6240,22,0.5106327898411949
6242,22,0.5106327898411949
6243,34,0.5140203181318242
6244,56,0.6210608464133053
6245,56,0.6210608464133053
6247,84,0.6673345720686609
6248,146,0.6590831170635771
6249,146,0.6590831170635771
6250,146,0.6590831170635771
6253,124,0.6295260253408888
6255,170,0.6687999634321642
6260,54,0.5519819321685747
6261,40,0.5541401202537696
6263,165,0.47641041970188885
6266,171,0.52453338152059
6267,171,0.52453338152059
6272,78,0.6310496051029696
6274,142,0.5057588846568912
6275,18,0.6237630175342677
6276,18,0.6237630175342677
6281,21,0.5429643294747393
6282,78,0.6461374913646019
6283,78,0.6461374913646019
6284,78,0.6461374913646019
6285,122,0.7071419695726232
6287,113,0.561844277132526
6288,113,0.561844277132526
6289,113,0.561844277132526
6290,113,0.561844277132526
6294,62,0.5950205019933142
6296,164,0.6426034714900117
6297,119,0.5898293451836315
6300,52,0.49371148459845304
6301,144,0.5613042419744892
6302,144,0.5613042419744892
6303,37,0.5343641453992433
6306,125,0.658396970494244
6307,30,0.5460588799429521
6308,30,0.5460588799429521
6310,30,0.5460588799429521
6311,30,0.5460588799429521
6312,30,0.5460588799429521
6313,30,0.5460588799429521
6314,67,0.6244507317136422
6317,3,0.5470797818861882
6321,108,0.6462358113725363
6322,71,0.6330273554492869
6323,71,0.6330273554492869
6324,109,0.5768149486425397
6326,1,0.5200091820339796
6327,1,0.5200091820339796
6328,1,0.5200091820339796
6329,1,0.5200091820339796
6330,1,0.5200091820339796
6331,1,0.5200091820339796
6332,1,0.5200091820339796
6333,85,0.5559729872398254
6334,85,0.5559729872398254
6335,85,0.5559729872398254
6337,129,0.558469766635184
6338,25,0.5703653384652301
6339,25,0.5703653384652301
6342,62,0.5785531568832876
6344,97,0.6168944458181842
6345,174,0.5793778279167288
6346,174,0.5793778279167288
6348,174,0.5793778279167288
6349,85,0.5602676925454049
6352,148,0.6968346910342267
6353,73,0.5923737458681124
6360,120,0.639211157087668
6362,122,0.7060585997257519
6366,6,0.5867346289700305
6371,88,0.6999998791151125
6372,164,0.6241064697851644
6373,164,0.6241064697851644
6374,144,0.5759014550460064
6376,151,0.7157422633041551
6377,151,0.7157422633041551
6379,3,0.5286226592286866
6382,118,0.634296331015114
6383,154,0.6374036256133678
6385,98,0.6516406909922795
6386,98,0.6516406909922795
6387,98,0.6516406909922795
6389,1,0.5029683117569015
6392,1,0.5029683117569015
6395,47,0.5694816585445481
6397,122,0.7060585997257519
6399,38,0.5370562350138225
6401,122,0.7060585997257519
6404,NSA,0.6242037929233646
6405,NSA,0.6242037929233646
6408,171,0.5732770882853038
6410,27,0.5464981452773078
6412,71,0.6399654460546285
6414,71,0.6399654460546285
6415,168,0.6653446421739899
6418,119,0.6229138426093662
6419,119,0.6229138426093662
6421,63,0.6303133644813096
6424,NSA,0.5890552921332954
6426,125,0.6705467948759214
6428,98,0.6633147936831297
6430,1,0.5163788577547179
6435,78,0.6232047716351509
6437,50,0.5573813599937291
6440,6,0.5530425504062152
6442,72,0.5972475132509364
6444,27,0.5069221719484104
6445,52,0.47556412110200413
6447,52,0.47556412110200413
6449,118,0.583004192037273
6450,118,0.583004192037273
6451,118,0.583004192037273
6452,118,0.583004192037273
6453,118,0.583004192037273
6454,118,0.583004192037273
6455,48,0.4369338969072322
6458,12,0.6560015176744763
6461,70,0.6177714146316757
6462,73,0.6275091904212613
6463,157,0.7208818945820902
6466,160,0.43036018356940603
6471,96,0.5810780117916047
6472,96,0.5810780117916047
6473,96,0.5810780117916047
6475,116,0.6302399800373937
6476,103,0.6328622051260056
6480,124,0.6468512591802806
6481,124,0.6468512591802806
6484,78,0.6232047716351509
6485,85,0.5614937981756487
6486,3,0.5470797818861882
6488,3,0.5470797818861882
6489,166,0.6333786895839706
6490,139,0.4197552974989004
6494,7,0.5369513394356381
6495,163,0.4594016570760863
6498,79,0.6425610870339291
6500,115,0.539821475832111
6501,124,0.6194017424265351
6502,124,0.6194017424265351
6503,124,0.6194017424265351
6504,124,0.6194017424265351
6505,21,0.5369194532052298
6506,21,0.5369194532052298
6508,87,0.5728835247892121
6509,87,0.5728835247892121
6511,24,0.632687011364897
6512,88,0.6999999201194181
6513,88,0.6999999201194181
6514,88,0.6999999201194181
6517,124,0.5818920976972785
6520,35,0.47940537785543597
6521,166,0.5781842371643726
6522,166,0.5781842371643726
6523,166,0.5781842371643726
6524,166,0.5781842371643726
6525,165,0.4743520608665803
6526,165,0.4743520608665803
6527,165,0.4743520608665803
6529,55,0.5573297787772203
6531,103,0.6412831634821227
6534,130,0.5925724009673088
6535,130,0.5925724009673088
6536,130,0.5925724009673088
6537,130,0.5925724009673088
6540,106,0.46192677781943975
6541,106,0.46192677781943975
6543,56,0.5846401266227712
6545,170,0.624874295910714
6546,98,0.6537991230278313
6547,98,0.6537991230278313
6548,98,0.6537991230278313
6552,166,0.5587755434714586
6553,166,0.5587755434714586
6555,85,0.539943962248124
6557,119,0.6201245967927036
6559,2,0.5617628072311942
6561,1,0.5014073586061559
6562,1,0.5014073586061559
6563,1,0.5014073586061559
6564,1,0.5014073586061559
6565,142,0.4958802362576827
6566,142,0.4958802362576827
6567,142,0.4958802362576827
6568,142,0.4958802362576827
6571,28,0.5051921940050466
6572,28,0.5051921940050466
6574,88,0.6999998105778616
6576,87,0.5547158138633046
6579,NSA,0.6553917339559993
6581,116,0.5990764318173325
6582,25,0.5692512415653527
6583,25,0.5350859250248784
6586,23,0.4847548940086659
6587,141,0.4870804209973463
6589,24,0.632361110738795
6590,120,0.6073870861161763
6591,120,0.6073870861161763
6592,120,0.6073870861161763
6593,161,0.5697496074450944
6594,161,0.5697496074450944
6595,123,0.7144572346722345
6596,123,0.7144572346722345
6597,123,0.7144572346722345
6599,88,0.6999998741981024
6600,160,0.4583717673433062
6603,148,0.6713267229369593
6605,156,0.5957229252208591
6606,156,0.5957229252208591
6607,156,0.5957229252208591
6610,81,0.6096696188116694
6612,119,0.6185346029190562
6615,68,0.6200930986113183
6616,96,0.5937978664043191
6617,96,0.5937978664043191
6618,96,0.5937978664043191
6619,96,0.5937978664043191
6620,96,0.5937978664043191
6621,NSA,0.5558278685673768
6622,NSA,0.5558278685673768
6623,NSA,0.5558278685673768
6625,130,0.5192621287226651
6626,67,0.633065835069132
6630,90,0.5160453635548489
6632,95,0.5858008998316061
6634,142,0.4509312653627851
6635,107,0.6197744221711333
6637,107,0.6197744221711333
6639,95,0.6222086344323651
6642,118,0.5791210890997169
6644,148,0.6071832691420305
6645,170,0.5960807486071222
6649,141,0.45112922919698845
6650,141,0.45112922919698845
6651,141,0.45112922919698845
6653,164,0.6318784291735874
6655,25,0.5692512415653527
6657,43,0.628276067020618
6662,38,0.5339150418880347
6663,125,0.6397475477381548
6664,125,0.6397475477381548
6666,125,0.6397475477381548
6667,78,0.6434237476127445
6668,78,0.6434237476127445
6669,78,0.6434237476127445
6670,170,0.6407423026693542
6672,170,0.6407423026693542
6674,170,0.6407423026693542
6677,164,0.6095056594366618
6678,39,0.5904430536945476
6680,39,0.5904430536945476
6684,111,0.6615766151980306
6685,11,0.5530367139777383
6686,11,0.5530367139777383
6687,90,0.5166409859452737
6690,60,0.4378927076166739
6691,111,0.5537171713075427
6693,30,0.5413244247024085
6694,30,0.5413244247024085
6696,144,0.5518018132223697
6699,92,0.5168979787912795
6700,92,0.5168979787912795
6701,92,0.5168979787912795
6703,170,0.6641169562832236
6705,85,0.5614937981756487
6707,85,0.5614937981756487
6709,85,0.5614937981756487
6711,95,0.548963943178224
6712,22,0.5449138735814516
6713,22,0.5449138735814516
6714,22,0.5449138735814516
6715,22,0.5449138735814516
6717,142,0.5410729832835749
6718,142,0.5410729832835749
6719,102,0.5358050688393688
6720,102,0.5358050688393688
6722,170,0.6578535639098501
6723,159,0.6423490189918717
6728,172,0.6248374364503455
6729,172,0.6248374364503455
6730,172,0.6248374364503455
6732,123,0.6821716636513299
6735,2,0.46188775842980107
6737,84,0.6750405921220086
6738,12,0.6560015176744763
6739,12,0.6560015176744763
6740,12,0.6560015176744763
6742,73,0.6060546562198624
6745,162,0.5194739246618073
6747,111,0.5948531434369526
6748,111,0.5948531434369526
6749,111,0.5948531434369526
6751,144,0.5154346034616443
6753,144,0.5154346034616443
6757,174,0.5807190530556577
6758,111,0.5327251409471028
6759,111,0.5327251409471028
6762,70,0.5613719817372601
6763,70,0.5613719817372601
6764,172,0.6050282031524226
6768,145,0.6245812565348431
6769,44,0.5604575127890262
6770,44,0.5604575127890262
6773,23,NA
6774,23,0.48318473248828775
6775,23,0.48318473248828775
6778,42,0.4240224695535099
6781,159,0.6143963816143839
6784,139,0.5086374684827524
6787,15,0.637657206890363
6789,15,0.637657206890363
6791,53,0.652756226385562
6793,162,0.5744999648433518
6796,9,0.5003478858023491
6798,136,0.6048165387745273
6801,78,0.6518207939747566
6804,89,0.6638990253033893
6806,168,0.6448770973701313
6808,157,0.6969243362751815
6810,167,0.6826099350198793
6811,73,0.636449418942033
6819,98,0.6439847321057841
6820,170,0.5945922353695603
6824,70,0.5911988990835509
6825,70,0.5911988990835509
6826,141,0.561200154900686
6827,141,0.561200154900686
6831,100,0.5822780341561399
6835,139,0.4878667563053204
6836,166,0.5507942960735503
6837,166,0.5507942960735503
6839,113,0.5736683149603621
6841,113,0.5736683149603621
6842,146,0.6446885238494815
6843,146,0.6446885238494815
6845,62,0.5950205019933142
6846,11,0.5982110639452283
6848,159,0.6423490189918717
6849,159,0.6423490189918717
6850,159,0.6423490189918717
6851,159,0.6423490189918717
6852,58,0.5359030298433118
6853,58,0.5359030298433118
6854,58,0.5359030298433118
6855,78,0.6295774993578749
6859,84,0.6669117813187581
6861,73,0.6348441574043849
6863,22,0.5317530746506915
6864,22,0.5317530746506915
6865,22,0.5317530746506915
6866,22,0.5317530746506915
6869,32,0.5115288761387323
6870,32,0.5115288761387323
6871,32,0.5115288761387323
6873,32,0.5115288761387323
6874,23,0.41613342319501356
6877,86,0.6373216364291617
6880,71,0.6322056341472739
6882,53,0.6712647263176871
6884,50,0.5432370465755451
6885,50,0.5432370465755451
6886,101,0.5210832157111768
6887,101,0.5210832157111768
6889,101,0.5210832157111768
6891,8,0.6620624751118079
6892,144,0.5594100658225245
6895,154,0.604661943800811
6897,1,0.5533576152812201
6898,1,0.5533576152812201
6903,170,0.6421528521331048
6905,142,0.5128251904923504
6908,138,0.506091679663957
6910,12,0.6555660539381372
6911,64,0.6117884258851581
6917,4,0.5408357537176982
6920,4,0.5408357537176982
6922,160,0.4599463627116431
6923,43,0.6112340736635582
6925,90,0.5535819226819367
6926,90,0.5535819226819367
6928,166,0.5965200229093185
6929,166,0.5965200229093185
6931,111,0.4961199875540441
6932,40,0.476975254719606
6935,41,0.5403122773523896
6936,41,0.5403122773523896
6938,30,0.5444323304414883
6939,171,0.5446332647979297
6940,171,0.5446332647979297
6945,107,0.5591221116113825
6948,94,0.6212185704078084
6950,27,0.5104679762001885
6956,160,0.5174818326618695
6957,160,0.5174818326618695
6959,160,0.5174818326618695
6960,160,0.5174818326618695
6962,160,0.5174818326618695
6963,160,0.5174818326618695
6965,160,0.5174818326618695
6966,84,0.6749445846049451
6968,6,0.5367831347966922
6969,6,0.5367831347966922
6973,58,0.5489345963359338
6974,85,0.5693791411134201
6975,85,0.5693791411134201
6977,148,0.6101509232788583
6978,148,0.6101509232788583
6980,58,0.48834886685587514
6982,111,0.5797150622725602
6984,129,0.5638936806893435
6985,129,0.5638936806893435
6986,129,0.5638936806893435
6988,129,0.5638936806893435
6992,171,0.5417119476918455
6994,62,0.564861091855823
6995,129,0.5999956514787248
6997,147,0.6780199373699521
7000,152,0.524190050884115
7002,59,0.5372580443534102
7006,118,0.6014413538657362
7009,3,0.4897884744283061
7011,120,0.6227430712379587
7012,118,0.6030762563857167
7013,118,0.6030762563857167
7019,156,0.613146298084004
7020,162,0.578466787050366
7021,162,0.578466787050366
7023,166,0.5552051561784616
7026,1,0.5533576152812201
7027,1,0.5533576152812201
7029,1,0.5533576152812201
7033,174,0.5807190530556577
7035,163,0.4594016570760863
7036,36,0.6029908855717306
7038,36,0.6029908855717306
7040,39,0.560604130617695
7041,39,0.560604130617695
7043,24,0.5910985260646013
7044,34,0.46064400406223543
7045,34,0.46064400406223543
7046,34,0.46064400406223543
7047,34,0.46064400406223543
7049,119,0.6120959958470505
7051,97,0.5928348608426836
7053,38,0.5520163300336601
7054,38,0.5520163300336601
7055,36,0.6250585820321087
7056,36,0.6250585820321087
7058,167,0.692579054527755
7060,100,0.5684840335391069
7063,144,0.577828654298869
7065,166,0.5849578539749274
7069,171,0.5446332647979297
7071,39,0.5248744075510386
7072,50,0.5099100275161673
7073,50,0.5099100275161673
7074,50,0.5099100275161673
7075,96,0.5491843307456723
7076,96,0.5491843307456723
7077,96,0.5491843307456723
7079,38,0.5560602143439572
7081,70,0.5911988990835509
7085,85,0.599806040402644
7087,55,0.5402411857699836
7091,21,0.5369194532052298
7092,21,0.5369194532052298
7093,21,0.5369194532052298
7096,21,0.5369194532052298
7097,21,0.5369194532052298
7099,27,0.5302524837576085
7101,2,0.5685864739817225
7106,44,0.5247019602158018
7107,35,0.5587099358489256
7108,35,0.5587099358489256
7109,35,0.5587099358489256
7110,148,0.6133783968020091
7111,148,0.6133783968020091
7112,148,0.6133783968020091
7113,148,0.6133783968020091
7114,148,0.6133783968020091
7115,70,0.6030169029828216
7116,70,0.6030169029828216
7122,78,0.6207785143140079
7123,159,0.6240510244932824
7125,28,0.543998017313279
7126,28,0.543998017313279
7128,133,0.6135153869971093
7129,133,0.6135153869971093
7130,144,0.5434947817021689
7131,144,0.5434947817021689
7135,92,0.5934762537007701
7137,160,0.5174818326618695
7139,171,0.5429959831567581
7141,171,0.5429959831567581
7143,97,0.5928348608426836
7145,42,0.4713654033060035
7147,69,0.6364175140078179
7148,85,0.6999998449215196
7150,144,0.596414772970963
7152,144,0.596414772970963
7153,144,0.596414772970963
7154,144,0.596414772970963
7155,8,0.578225714900116
7156,8,0.578225714900116
7157,8,0.578225714900116
7158,165,0.4743520608665803
7160,165,0.4743520608665803
7161,144,0.5560090065971349
7162,144,0.5560090065971349
7164,52,0.47208242733756645
7165,52,0.47208242733756645
7167,52,0.47208242733756645
7168,52,0.47208242733756645
7169,52,0.47208242733756645
7170,159,0.6180079859622363
7171,87,0.5744358646548247
7172,87,0.5744358646548247
7173,87,0.5744358646548247
7176,148,0.6293265628773209
7177,148,0.6293265628773209
7178,148,0.6293265628773209
7179,112,0.5241242145717797
7181,112,0.5241242145717797
7185,118,0.5647184134675005
7186,118,0.5647184134675005
7189,165,0.42551768148564356
7190,55,0.5735907942894491
7191,55,0.5735907942894491
7192,55,0.5735907942894491
7194,63,0.6125171659541391
7196,1,0.5446906791207233
7197,136,0.6048165387745273
7198,136,0.6048165387745273
7199,136,0.6048165387745273
7200,136,0.6048165387745273
7201,136,0.6048165387745273
7202,136,0.6048165387745273
7204,152,0.5729154766222665
7205,52,0.4956693171796798
7206,52,0.4956693171796798
7207,52,0.4956693171796798
7210,136,0.6340615909291689
7211,142,0.468333728305811
7213,142,0.468333728305811
7214,142,0.468333728305811
7215,142,0.468333728305811
7217,142,0.468333728305811
7218,18,0.6309391298628231
7219,18,0.6309391298628231
7220,18,0.6309391298628231
7222,95,0.6231367953056474
7224,66,0.5789667812459476
7225,62,0.5539339272499537
7226,62,0.5539339272499537
7230,62,0.5539339272499537
7232,110,0.6705183937579487
7234,160,0.4601091466173015
7235,160,0.4601091466173015
7237,150,0.6474480291058959
7238,170,0.6555847748968465
7241,58,0.5550588956045401
7242,58,0.5550588956045401
7243,58,0.5550588956045401
7244,80,0.5410659058591261
7248,110,0.6615627477015685
7250,110,0.6505653667175891
7252,110,0.6505653667175891
7253,6,0.5559820011571178
7254,6,0.5559820011571178
7255,6,0.5559820011571178
7257,118,0.5647184134675005
7260,168,0.6631787680451221
7264,54,0.5656446248755522
7266,50,0.5262336184380743
7267,2,0.5359986051346667
7271,34,0.4350450357197966
7272,34,0.4350450357197966
7273,36,0.6234368964515902
7274,36,0.6234368964515902
7276,16,0.556737631689861
7277,16,0.556737631689861
7278,16,0.556737631689861
7279,16,0.556737631689861
7280,20,0.447341572382011
7281,20,0.447341572382011
7283,83,0.6218445375856616
7284,83,0.6218445375856616
7286,165,0.47641041970188885
7289,81,0.6513470372670966
7291,70,0.5911988990835509
7292,95,0.6005931966579847
7293,95,0.6005931966579847
7296,87,0.5899734327617089
7297,133,0.599328378637601
7298,133,0.599328378637601
7299,133,0.599328378637601
7301,9,0.49001934975639116
7302,9,0.49001934975639116
7303,9,0.49001934975639116
7304,142,0.5095905810981383
7305,142,0.5095905810981383
7306,142,0.5095905810981383
7307,142,0.5095905810981383
7308,142,0.5095905810981383
7310,113,0.5799138432459332
7313,152,0.5544751426326773
7316,152,0.6007271032841264
7317,81,0.6370084385883169
7320,15,0.6280319587403478
7325,130,0.5925724009673088
7327,97,0.615120083913045
7329,165,0.47274158944098965
7330,120,0.5908620647595904
7331,70,0.5889746565306674
